Citra,energy_0,homogenity_0,entrophy_0,contrast_0,energy_45,homogenity_45,entrophy_45,contrast_45,energy_90,homogenity_90,entrophy_90,contrast_90,energy_135,homogenity_135,entrophy_135,contrast_135,Label
1.png,0.0010331432842682314,17.87123646024941,7.360620126201832,16.871236460249175,0.0007361827296477483,37.27409686021926,7.7089172882911825,36.27409686021955,0.0009442353885932829,21.731886368281348,7.4483977837708935,20.73188636828106,0.0007308757048655658,33.66337563779049,7.690829075747034,32.66337563779054,0
10.png,0.001622642376407536,14.459852851011663,7.046904196362906,13.459852851011595,0.0010782316465472294,23.535453263501445,7.424661394792502,22.535453263501445,0.0012998743121187056,13.761808706315058,7.180240725229789,12.761808706315147,0.0010119901229918413,28.172631656505132,7.450418690193586,27.17263165650498,0
100.png,0.002920074634998132,5.739938687921517,6.398761767310285,4.739938687921509,0.0018427276399858078,18.810911152453667,6.914202683835251,17.810911152453855,0.0023221623866626533,12.943413039035294,6.688700358696484,11.943413039035285,0.0018929095734229154,15.14366118775853,6.859910026467859,14.143661187758633,0
101.png,0.0033827141561065233,3.9999529940731464,6.2008120327270575,2.9999529940731526,0.0023210853335420244,9.230300388251308,6.632160292383511,8.23030038825139,0.002653413068273479,8.122109135499606,6.513021195739725,7.122109135499599,0.002059299773895926,12.03059346992742,6.752568826916367,11.030593469927531,0
102.png,0.003390711790251355,5.682656856734119,6.217107382030839,4.682656856734095,0.0024904770197396535,10.934371808490008,6.594615722218239,9.934371808489997,0.0027910731656217787,9.772693643981114,6.473635420658927,8.772693643981233,0.0021183429614495828,16.682133274389646,6.707306435496185,15.682133274389631,0
103.png,0.0030839686958797643,6.745385244226423,6.31060771029885,5.7453852442264255,0.002393193449070931,6.940284608504738,6.517008061834271,5.940284608504722,0.0030750225748659562,6.570633558144283,6.292037273920375,5.570633558144269,0.0021827868692244853,16.298212652041205,6.6686221950596565,15.298212652041308,0
104.png,0.0033290346064686334,9.863231146535805,6.173478009244092,8.8632311465359,0.0023109621860004613,19.712104559753417,6.528765807327835,18.712104559753293,0.003392608296181398,8.035818516247687,6.118171350605595,7.035818516247655,0.002700265705224489,12.54229729370187,6.359563969760581,11.542297293701997,0
105.png,0.0025091702574059896,11.45432250153273,6.673563808962174,10.454322501532845,0.0017564312565277363,28.807180091731446,7.057351513423803,27.80718009173135,0.0024261833400310534,15.92407725321891,6.716143549539318,14.924077253218908,0.0018911446031809334,20.420375725796937,6.9434603654414895,19.4203757257967,0
106.png,0.002768045108715127,12.583243408951557,6.66744802187989,11.583243408951542,0.0023135571534030897,18.854414952077484,6.86552996851037,17.85441495207749,0.002670931769835835,14.171816881258781,6.724867498729317,13.171816881258929,0.0018543143263718693,30.135808154301834,7.102763577119993,29.135808154301884,0
107.png,0.002275226353258828,9.150815450643725,6.725463759775433,8.15081545064379,0.001642860881787531,15.016756003364788,7.029809759001792,14.016756003364817,0.002335499000081475,8.078422235847123,6.674420440889651,7.078422235847082,0.0017685206259820565,15.958125341536366,6.976458629448879,14.95812534153645,0
