Citra,energy_0,homogenity_0,entrophy_0,contrast_0,energy_45,homogenity_45,entrophy_45,contrast_45,energy_90,homogenity_90,entrophy_90,contrast_90,energy_135,homogenity_135,entrophy_135,contrast_135,Label,Warna_R,Warna_G,Warna_B
411.png,0.0024589726920873,11.523580625383095,6.6424419100111605,10.52358062538324,0.0016538834791552,31.44646449761662,7.043750237803984,30.44646449761694,0.0022867611584412,17.22101573676684,6.748868622187045,16.22101573676677,0.0018539736541449,20.636552115120686,6.967742854771575,19.636552115120622,0,0.00551605224609375,0.994110107421875,0.0
412.png,0.0022359002038682,7.740075618230084,6.615812046140769,6.740075618230098,0.0015029262219077,16.80432295472194,7.026780538036977,15.804322954721938,0.0019839404749479,9.258708358879977,6.739115976018737,8.258708358880025,0.0016505431726606,13.979948874439543,6.930170788990479,12.979948874439474,0,0.03271484375,0.9650917053222656,0.0
413.png,0.0010510463694156,24.66176987533219,7.381834405583817,23.661769875331785,0.000724999715283,44.4199827671242,7.744505133779753,43.41998276712491,0.0009865148742668,21.65866952789709,7.409142241217666,20.65866952789684,0.0007767648013037,41.58037949165022,7.670788005629265,40.5803794916506,0,0.03191375732421875,0.9668693542480469,0.0
414.png,0.0020105130353639,5.651442877580201,6.775540394581226,4.651442877580211,0.0014051014373456,11.373073325678874,7.13218859701567,10.373073325678892,0.0017802959357222,7.196270181892507,6.857726312639841,6.196270181892465,0.0013976318021952,11.411380656200144,7.116109589771508,10.41138065620015,0,0.16547393798828125,0.8326911926269531,0.0
415.png,0.0012542140828652,17.145125689760892,7.261682377545403,16.145125689760885,0.000871960362325,36.97248675299446,7.6359326192527215,35.9724867529949,0.0011415505343891,19.07821786225225,7.341405820283549,18.07821786225228,0.0008629396651115,30.00906670268774,7.606457868286053,29.00906670268813,0,0.08056640625,0.9179496765136719,0.0
416.png,0.0012308490413424,26.8521929286734,7.22971798748138,25.85219292867341,0.0008576105464186,51.62296638770668,7.591193888495028,50.622966387707145,0.0011644662818862,21.89533006335566,7.279174961282062,20.8953300633559,0.0008756005147501,38.62285177476084,7.555014155444692,37.6228517747611,0,0.11154556274414062,0.8867568969726562,0.0
417.png,0.0013778466750278,15.413770692826562,7.074778394937963,14.413770692826398,0.0010031315203959,32.90933092646178,7.414092710915016,31.90933092646173,0.0012744659565091,17.990629470672566,7.15789030214762,16.99062947067222,0.0009550732936972,27.717393128544867,7.417970081842784,26.71739312854469,0,0.16573715209960938,0.8323898315429688,0.0
418.png,0.0029145367621651,9.473188228080868,6.484978052289919,8.47318822808098,0.0022182665837487,14.375224365074985,6.725836335439836,13.375224365075091,0.0029159302325436,8.996795422031406,6.44726366809077,7.9967954220314255,0.0021238383489153,18.19892100098038,6.803011293133451,17.19892100098038,0,0.053852081298828125,0.9445724487304688,0.0
419.png,0.0010725979137687,17.29218270999397,7.339160864216093,16.292182709993742,0.0007087691565401,49.11813320071015,7.767832377180396,48.11813320070985,0.0009583600996749,24.34846106683032,7.444272483588054,23.348461066829927,0.0007862731290748,27.21733889206156,7.62658676135216,26.21733889206136,0,0.09265518188476562,0.9061317443847656,0.0
420.png,0.0023920283834953,10.325608011444832,6.624206352946231,9.32560801144496,0.0017639374223435,21.03116653465738,6.963209203683422,20.031166534657338,0.0021800979631602,13.66243408951557,6.732477041741167,12.66243408951566,0.0016824739650806,22.456151338208628,6.987118081415809,21.456151338208667,0,0.14147567749023438,0.8567161560058594,0.0
421.png,0.001092135306848,20.59123646024936,7.323073720754064,19.591236460249224,0.0007692581914733,30.810612340130582,7.637581958175794,29.81061234013027,0.0009784706055177,18.4507847946047,7.389233627534435,17.45078479460423,0.0007359212302344,41.07264004781007,7.713631766971893,40.07264004780995,0,0.2870368957519531,0.7070579528808594,0.0
422.png,0.0031793709478488,7.30722051910888,6.3339977189114345,6.307220519108871,0.0023816412198861,13.692481186080386,6.661455791254619,12.692481186080569,0.0030258552333237,8.847122419783279,6.394738033677122,7.847122419783288,0.002262945196102,15.26278906510641,6.6817279925897575,14.26278906510655,0,0.20003890991210938,0.7963790893554688,0.0
423.png,0.0012780933560036,10.220735744941653,7.143483690504807,9.220735744941726,0.0008687853821198,27.54284579851486,7.563012644810417,26.542845798514573,0.0011512134081776,17.259971387696847,7.273488311396507,16.259971387696627,0.000911152842402,22.715352608775177,7.48127109178649,21.715352608774992,0,0.3528404235839844,0.6417198181152344,0.0
424.png,0.0012180117460726,13.027944001634888,7.192598890053414,12.027944001635014,0.0008828712418723,32.85059997830558,7.533183546465289,31.850599978305503,0.0010558325166534,22.17164316370333,7.376985919842287,21.171643163703123,0.0007854444953739,30.85221479284729,7.647878738669563,29.852214792847395,0,0.3012046813964844,0.6942596435546875,0.0
425.png,0.0015771097626547,14.96676680972815,7.030758783008044,13.966766809728194,0.0010056525572882,38.50843121483548,7.513388367093881,37.508431214836136,0.0013684200609578,20.23272838749251,7.188886468083147,19.23272838749233,0.0011207411579619,26.63078872126757,7.366462570487275,25.630788721267503,0,0.13902664184570312,0.8527107238769531,9.5367431640625e-05
426.png,0.0020941535556182,17.920956468424478,6.857435139243828,16.920956468424002,0.0014540602741726,47.74379708596528,7.24571383728945,46.74379708596623,0.0019422407850083,27.886619660739697,6.94745127024236,26.88661966073973,0.0014776552701378,38.00194842008056,7.205593250985478,37.00194842008114,0,0.11420440673828125,0.8795509338378906,0.0
427.png,0.0017367815623858,15.300784794604462,6.918442754927345,14.30078479460453,0.0011226987823297,37.22718741877286,7.375527118113096,36.227187418773376,0.0017335996580658,14.078890251379462,6.925713309657416,13.078890251379557,0.0014571929054469,17.21349526505276,7.067963077502525,16.21349526505281,0,0.1028594970703125,0.8921966552734375,3.0517578125e-05
428.png,0.00205986944441,10.901469446147534,6.86711876542798,9.901469446147544,0.001440542011572,26.853326129091112,7.291243928914587,25.853326129091112,0.0018301195721278,13.001641119967188,6.976955187735904,12.001641119967278,0.0014384770969623,17.002374125308776,7.159162674262818,16.002374125308968,0,0.07178115844726562,0.9244461059570312,0.0
429.png,0.0016960110371765,15.202528101369229,6.973777001654892,14.202528101369294,0.0010825050432504,37.33589575133872,7.457188088444616,36.33589575133964,0.0015569753296886,16.105450643776788,7.090607322171572,15.105450643776784,0.0013262144266347,20.788831787082163,7.214906973908437,19.78883178708225,0,0.13309860229492188,0.8612022399902344,0.0
430.png,0.0014081113845699,13.815511955855264,7.032191080991059,12.815511955855287,0.0008979946776629,32.267410422819545,7.479108042033441,31.267410422819395,0.0010491524238988,25.650071530758176,7.341409557142834,24.65007153075817,0.0008354939344625,40.31763135973884,7.558779125233663,39.31763135973959,0,0.047698974609375,0.94940185546875,0.0
